"Object_Area_um2","CellSeedingDensity","ReporterGroup","Replicate"
3781.05,125,"POS",2
21248.9,125,"POS",2
138.542,125,"POS",2
155.86,125,"POS",2
952.478,125,"POS",2
7995.04,125,"POS",2
294.402,125,"POS",2
1847.23,125,"POS",2
721.574,125,"POS",2
1887.64,125,"POS",2
334.81,125,"POS",2
3948.45,125,"POS",2
282.857,125,"POS",2
109.679,125,"POS",2
219.359,125,"POS",2
490.671,125,"POS",2
357.901,125,"POS",2
219.359,125,"POS",2
334.81,125,"POS",2
577.259,125,"POS",2
1229.56,125,"POS",2
69.2711,125,"POS",2
3879.18,125,"POS",2
51.9533,125,"POS",2
34.6356,125,"POS",2
1316.15,125,"POS",2
871.662,125,"POS",2
300.175,125,"POS",2
998.659,125,"POS",2
334.81,125,"POS",2
161.633,125,"POS",2
16036.3,125,"POS",2
75.0437,125,"POS",2
69.2711,125,"POS",2
248.222,125,"POS",2
155.86,125,"POS",2
623.44,125,"POS",2
98.1341,125,"POS",2
2476.44,125,"POS",2
311.72,125,"POS",2
265.539,125,"POS",2
796.618,125,"POS",2
219.359,125,"POS",2
236.676,125,"POS",2
554.169,125,"POS",2
1639.42,125,"POS",2
409.854,125,"POS",2
121.224,125,"POS",2
3186.47,125,"POS",2
23.0904,125,"POS",2
121.224,125,"POS",2
715.802,125,"POS",2
357.901,125,"POS",2
4681.57,125,"POS",2
213.586,125,"POS",2
888.98,125,"POS",2
138.542,125,"POS",2
34.6356,125,"POS",2
17254.3,125,"POS",2
380.991,125,"POS",2
1489.33,125,"POS",2
404.082,125,"POS",2
10754.3,125,"POS",2
10078.9,125,"POS",2
369.446,125,"POS",2
40.4082,125,"POS",2
2055.04,125,"POS",2
721.574,125,"POS",2
1674.05,125,"POS",2
623.44,125,"POS",2
1085.25,125,"POS",2
721.574,125,"POS",2
98.1341,125,"POS",2
415.627,125,"POS",2
617.668,125,"POS",2
265.539,125,"POS",2
248.222,125,"POS",2
230.904,125,"POS",2
692.711,125,"POS",2
1853,125,"POS",2
629.213,125,"POS",2
1102.57,125,"POS",2
3105.66,125,"POS",2
1177.61,125,"POS",2
126.997,125,"POS",2
2551.49,125,"POS",2
438.717,125,"POS",2
386.764,125,"POS",2
150.087,125,"POS",2
2245.54,125,"POS",2
132.77,125,"POS",2
415.627,125,"POS",2
2822.8,125,"POS",2
837.026,125,"POS",2
398.309,125,"POS",2
496.443,125,"POS",2
14737.4,125,"POS",2
525.306,125,"POS",2
34.6356,125,"POS",2
698.484,125,"POS",2
202.041,125,"POS",2
837.026,125,"POS",2
23.0904,125,"POS",2
51.9533,125,"POS",2
138.542,125,"POS",2
386.764,125,"POS",2
75.0437,125,"POS",2
23.0904,125,"POS",2
86.5889,125,"POS",2
40.4082,125,"POS",2
121.224,125,"POS",2
213.586,125,"POS",2
6621.17,125,"POS",2
13813.8,125,"POS",2
496.443,125,"POS",2
1362.33,125,"POS",2
3244.2,125,"POS",2
271.312,125,"POS",2
34.6356,125,"POS",2
704.256,125,"POS",2
871.662,125,"POS",2
317.493,125,"POS",2
75.0437,125,"POS",2
519.533,125,"POS",2
525.306,125,"POS",2
992.886,125,"POS",2
715.802,125,"POS",2
4294.81,125,"POS",2
7302.33,125,"POS",2
9034.11,125,"POS",2
184.723,125,"POS",2
28.863,125,"POS",2
23.0904,125,"POS",2
