"Object_Area_um2","CellSeedingDensity","ReporterGroup","Replicate"
236.676,63,"POS",6
1252.65,63,"POS",6
1096.79,63,"POS",6
681.166,63,"POS",6
1697.14,63,"POS",6
9530.55,63,"POS",6
5143.38,63,"POS",6
513.761,63,"POS",6
265.539,63,"POS",6
606.122,63,"POS",6
225.131,63,"POS",6
669.621,63,"POS",6
3284.61,63,"POS",6
1166.06,63,"POS",6
317.493,63,"POS",6
1142.97,63,"POS",6
686.939,63,"POS",6
715.802,63,"POS",6
46.1808,63,"POS",6
190.496,63,"POS",6
427.172,63,"POS",6
1293.06,63,"POS",6
611.895,63,"POS",6
548.396,63,"POS",6
1743.32,63,"POS",6
571.487,63,"POS",6
7013.7,63,"POS",6
236.676,63,"POS",6
121.224,63,"POS",6
173.178,63,"POS",6
7544.78,63,"POS",6
63.4985,63,"POS",6
282.857,63,"POS",6
23.0904,63,"POS",6
225.131,63,"POS",6
144.315,63,"POS",6
57.7259,63,"POS",6
271.312,63,"POS",6
213.586,63,"POS",6
236.676,63,"POS",6
23.0904,63,"POS",6
23.0904,63,"POS",6
710.029,63,"POS",6
51.9533,63,"POS",6
28.863,63,"POS",6
964.023,63,"POS",6
409.854,63,"POS",6
28.863,63,"POS",6
294.402,63,"POS",6
57.7259,63,"POS",6
23.0904,63,"POS",6
23.0904,63,"POS",6
28.863,63,"POS",6
282.857,63,"POS",6
69.2711,63,"POS",6
23.0904,63,"POS",6
51.9533,63,"POS",6
28.863,63,"POS",6
34.6356,63,"POS",6
80.8163,63,"POS",6
190.496,63,"POS",6
28.863,63,"POS",6
40.4082,63,"POS",6
23.0904,63,"POS",6
57.7259,63,"POS",6
196.268,63,"POS",6
346.356,63,"POS",6
611.895,63,"POS",6
121.224,63,"POS",6
1125.66,63,"POS",6
69.2711,63,"POS",6
51.9533,63,"POS",6
23.0904,63,"POS",6
92.3615,63,"POS",6
28.863,63,"POS",6
23.0904,63,"POS",6
109.679,63,"POS",6
28.863,63,"POS",6
57.7259,63,"POS",6
23.0904,63,"POS",6
692.711,63,"POS",6
23.0904,63,"POS",6
155.86,63,"POS",6
1062.16,63,"POS",6
46.1808,63,"POS",6
23.0904,63,"POS",6
340.583,63,"POS",6
34.6356,63,"POS",6
23.0904,63,"POS",6
773.528,63,"POS",6
588.805,63,"POS",6
975.568,63,"POS",6
600.35,63,"POS",6
1246.88,63,"POS",6
404.082,63,"POS",6
196.268,63,"POS",6
