"Object_Area_um2","CellSeedingDensity","ReporterGroup","Replicate"
57.7259,500,"POS",2
352.128,500,"POS",2
86.5889,500,"POS",2
1108.34,500,"POS",2
5478.19,500,"POS",2
398.309,500,"POS",2
173.178,500,"POS",2
4144.72,500,"POS",2
3417.38,500,"POS",2
1893.41,500,"POS",2
86.5889,500,"POS",2
363.673,500,"POS",2
1287.29,500,"POS",2
1587.46,500,"POS",2
98.1341,500,"POS",2
4670.03,500,"POS",2
1102.57,500,"POS",2
311.72,500,"POS",2
1777.96,500,"POS",2
1951.14,500,"POS",2
369.446,500,"POS",2
207.813,500,"POS",2
126.997,500,"POS",2
259.767,500,"POS",2
294.402,500,"POS",2
1137.2,500,"POS",2
4831.66,500,"POS",2
340.583,500,"POS",2
4779.71,500,"POS",2
1177.61,500,"POS",2
28.863,500,"POS",2
190.496,500,"POS",2
225.131,500,"POS",2
854.344,500,"POS",2
461.808,500,"POS",2
542.624,500,"POS",2
1148.75,500,"POS",2
1102.57,500,"POS",2
25301.3,500,"POS",2
704.256,500,"POS",2
490.671,500,"POS",2
282.857,500,"POS",2
230.904,500,"POS",2
6136.27,500,"POS",2
507.988,500,"POS",2
7562.1,500,"POS",2
103.907,500,"POS",2
715.802,500,"POS",2
490.671,500,"POS",2
98.1341,500,"POS",2
415.627,500,"POS",2
288.63,500,"POS",2
4335.22,500,"POS",2
150.087,500,"POS",2
184.723,500,"POS",2
253.994,500,"POS",2
248.222,500,"POS",2
981.341,500,"POS",2
340.583,500,"POS",2
346.356,500,"POS",2
173.178,500,"POS",2
2505.31,500,"POS",2
773.528,500,"POS",2
865.889,500,"POS",2
242.449,500,"POS",2
271.312,500,"POS",2
40.4082,500,"POS",2
167.405,500,"POS",2
398.309,500,"POS",2
236.676,500,"POS",2
3723.32,500,"POS",2
606.122,500,"POS",2
617.668,500,"POS",2
190.496,500,"POS",2
559.942,500,"POS",2
698.484,500,"POS",2
3706.01,500,"POS",2
629.213,500,"POS",2
519.533,500,"POS",2
646.531,500,"POS",2
4479.53,500,"POS",2
12076.3,500,"POS",2
346.356,500,"POS",2
225.131,500,"POS",2
16492.3,500,"POS",2
623.44,500,"POS",2
329.038,500,"POS",2
288.63,500,"POS",2
5437.78,500,"POS",2
265.539,500,"POS",2
473.353,500,"POS",2
1420.06,500,"POS",2
225.131,500,"POS",2
2643.85,500,"POS",2
1535.51,500,"POS",2
63.4985,500,"POS",2
1951.14,500,"POS",2
10887.1,500,"POS",2
132.77,500,"POS",2
6846.3,500,"POS",2
259.767,500,"POS",2
340.583,500,"POS",2
248.222,500,"POS",2
28.863,500,"POS",2
23.0904,500,"POS",2
1148.75,500,"POS",2
23.0904,500,"POS",2
34.6356,500,"POS",2
80.8163,500,"POS",2
23.0904,500,"POS",2
23.0904,500,"POS",2
167.405,500,"POS",2
225.131,500,"POS",2
92.3615,500,"POS",2
155.86,500,"POS",2
69.2711,500,"POS",2
34.6356,500,"POS",2
98.1341,500,"POS",2
34.6356,500,"POS",2
51.9533,500,"POS",2
34.6356,500,"POS",2
34.6356,500,"POS",2
40.4082,500,"POS",2
51.9533,500,"POS",2
28.863,500,"POS",2
23.0904,500,"POS",2
28.863,500,"POS",2
10737,500,"POS",2
5362.74,500,"POS",2
1795.28,500,"POS",2
11435.5,500,"POS",2
5628.28,500,"POS",2
20463.8,500,"POS",2
34.6356,500,"POS",2
1339.24,500,"POS",2
40.4082,500,"POS",2
681.166,500,"POS",2
7816.09,500,"POS",2
225.131,500,"POS",2
392.536,500,"POS",2
1050.61,500,"POS",2
92.3615,500,"POS",2
2459.13,500,"POS",2
51.9533,500,"POS",2
3665.6,500,"POS",2
4179.36,500,"POS",2
253.994,500,"POS",2
3763.73,500,"POS",2
1454.69,500,"POS",2
3988.86,500,"POS",2
115.452,500,"POS",2
6113.18,500,"POS",2
27823.9,500,"POS",2
4225.54,500,"POS",2
323.265,500,"POS",2
842.799,500,"POS",2
369.446,500,"POS",2
860.117,500,"POS",2
1824.14,500,"POS",2
686.939,500,"POS",2
733.119,500,"POS",2
16255.6,500,"POS",2
202.041,500,"POS",2
5686.01,500,"POS",2
1010.2,500,"POS",2
294.402,500,"POS",2
34.6356,500,"POS",2
421.399,500,"POS",2
242.449,500,"POS",2
300.175,500,"POS",2
282.857,500,"POS",2
20804.4,500,"POS",2
173.178,500,"POS",2
132.77,500,"POS",2
317.493,500,"POS",2
1564.37,500,"POS",2
144.315,500,"POS",2
987.114,500,"POS",2
479.125,500,"POS",2
415.627,500,"POS",2
86.5889,500,"POS",2
57.7259,500,"POS",2
51.9533,500,"POS",2
398.309,500,"POS",2
1183.38,500,"POS",2
184.723,500,"POS",2
398.309,500,"POS",2
2990.2,500,"POS",2
7123.38,500,"POS",2
831.254,500,"POS",2
548.396,500,"POS",2
190.496,500,"POS",2
1142.97,500,"POS",2
10356,500,"POS",2
23.0904,500,"POS",2
29434.5,500,"POS",2
559.942,500,"POS",2
57.7259,500,"POS",2
7059.88,500,"POS",2
161.633,500,"POS",2
86.5889,500,"POS",2
583.032,500,"POS",2
4739.3,500,"POS",2
888.98,500,"POS",2
230.904,500,"POS",2
196.268,500,"POS",2
2228.22,500,"POS",2
52599.9,500,"POS",2
1229.56,500,"POS",2
1489.33,500,"POS",2
9397.78,500,"POS",2
1339.24,500,"POS",2
16688.6,500,"POS",2
1829.91,500,"POS",2
27258.2,500,"POS",2
1281.52,500,"POS",2
7388.92,500,"POS",2
2655.39,500,"POS",2
1702.92,500,"POS",2
288.63,500,"POS",2
346.356,500,"POS",2
3013.29,500,"POS",2
4369.85,500,"POS",2
80.8163,500,"POS",2
23.0904,500,"POS",2
230.904,500,"POS",2
1801.05,500,"POS",2
115.452,500,"POS",2
536.851,500,"POS",2
173.178,500,"POS",2
138.542,500,"POS",2
1252.65,500,"POS",2
2545.71,500,"POS",2
5183.79,500,"POS",2
109.679,500,"POS",2
25757.3,500,"POS",2
3757.96,500,"POS",2
103.907,500,"POS",2
1062.16,500,"POS",2
1529.74,500,"POS",2
519.533,500,"POS",2
819.708,500,"POS",2
80.8163,500,"POS",2
167.405,500,"POS",2
9241.92,500,"POS",2
1310.38,500,"POS",2
323.265,500,"POS",2
456.035,500,"POS",2
3573.24,500,"POS",2
28.863,500,"POS",2
5241.52,500,"POS",2
69.2711,500,"POS",2
167.405,500,"POS",2
1402.74,500,"POS",2
23.0904,500,"POS",2
2470.67,500,"POS",2
6372.94,500,"POS",2
242.449,500,"POS",2
16151.7,500,"POS",2
2314.81,500,"POS",2
28.863,500,"POS",2
126.997,500,"POS",2
34.6356,500,"POS",2
409.854,500,"POS",2
115.452,500,"POS",2
86.5889,500,"POS",2
432.945,500,"POS",2
1916.5,500,"POS",2
155.86,500,"POS",2
18062.4,500,"POS",2
12890.2,500,"POS",2
8514.58,500,"POS",2
213.586,500,"POS",2
17981.6,500,"POS",2
23.0904,500,"POS",2
184.723,500,"POS",2
1021.75,500,"POS",2
121.224,500,"POS",2
265.539,500,"POS",2
6038.13,500,"POS",2
12214.8,500,"POS",2
929.388,500,"POS",2
103.907,500,"POS",2
10511.9,500,"POS",2
1587.46,500,"POS",2
323.265,500,"POS",2
8462.62,500,"POS",2
32597.8,500,"POS",2
6603.85,500,"POS",2
259.767,500,"POS",2
225.131,500,"POS",2
300.175,500,"POS",2
1148.75,500,"POS",2
3076.79,500,"POS",2
5668.69,500,"POS",2
230.904,500,"POS",2
940.933,500,"POS",2
6153.59,500,"POS",2
3942.68,500,"POS",2
427.172,500,"POS",2
51.9533,500,"POS",2
981.341,500,"POS",2
144.315,500,"POS",2
13230.8,500,"POS",2
3249.97,500,"POS",2
1154.52,500,"POS",2
1160.29,500,"POS",2
323.265,500,"POS",2
1085.25,500,"POS",2
92.3615,500,"POS",2
30998.8,500,"POS",2
3428.92,500,"POS",2
1824.14,500,"POS",2
380.991,500,"POS",2
109.679,500,"POS",2
173.178,500,"POS",2
4138.95,500,"POS",2
23.0904,500,"POS",2
40.4082,500,"POS",2
646.531,500,"POS",2
23.0904,500,"POS",2
1148.75,500,"POS",2
1039.07,500,"POS",2
415.627,500,"POS",2
929.388,500,"POS",2
1015.98,500,"POS",2
2014.64,500,"POS",2
8006.59,500,"POS",2
865.889,500,"POS",2
9438.19,500,"POS",2
3925.36,500,"POS",2
392.536,500,"POS",2
808.163,500,"POS",2
658.076,500,"POS",2
548.396,500,"POS",2
115.452,500,"POS",2
150.087,500,"POS",2
155.86,500,"POS",2
363.673,500,"POS",2
1726.01,500,"POS",2
750.437,500,"POS",2
115.452,500,"POS",2
69.2711,500,"POS",2
236.676,500,"POS",2
519.533,500,"POS",2
5131.84,500,"POS",2
5420.47,500,"POS",2
3994.64,500,"POS",2
1910.73,500,"POS",2
4508.4,500,"POS",2
167.405,500,"POS",2
1396.97,500,"POS",2
11037.2,500,"POS",2
1039.07,500,"POS",2
1004.43,500,"POS",2
779.3,500,"POS",2
369.446,500,"POS",2
5859.18,500,"POS",2
340.583,500,"POS",2
1674.05,500,"POS",2
40.4082,500,"POS",2
5674.46,500,"POS",2
10846.7,500,"POS",2
6603.85,500,"POS",2
317.493,500,"POS",2
507.988,500,"POS",2
28.863,500,"POS",2
155.86,500,"POS",2
1264.2,500,"POS",2
542.624,500,"POS",2
98.1341,500,"POS",2
900.525,500,"POS",2
63.4985,500,"POS",2
6465.31,500,"POS",2
1189.15,500,"POS",2
144.315,500,"POS",2
63.4985,500,"POS",2
1368.1,500,"POS",2
375.219,500,"POS",2
721.574,500,"POS",2
3821.46,500,"POS",2
10119.4,500,"POS",2
46.1808,500,"POS",2
2591.89,500,"POS",2
288.63,500,"POS",2
121.224,500,"POS",2
11926.2,500,"POS",2
86.5889,500,"POS",2
12035.9,500,"POS",2
8231.72,500,"POS",2
675.394,500,"POS",2
1252.65,500,"POS",2
600.35,500,"POS",2
225.131,500,"POS",2
2332.13,500,"POS",2
1356.56,500,"POS",2
404.082,500,"POS",2
92.3615,500,"POS",2
969.796,500,"POS",2
35305.2,500,"POS",2
554.169,500,"POS",2
998.659,500,"POS",2
