"Object_Area_um2","CellSeedingDensity","ReporterGroup","Replicate"
69.2711,1000,"POS",4
4011.95,1000,"POS",4
1125.66,1000,"POS",4
1806.82,1000,"POS",4
1541.28,1000,"POS",4
427.172,1000,"POS",4
507.988,1000,"POS",4
69.2711,1000,"POS",4
265.539,1000,"POS",4
28181.8,1000,"POS",4
277.085,1000,"POS",4
813.936,1000,"POS",4
1985.77,1000,"POS",4
438.717,1000,"POS",4
57.7259,1000,"POS",4
294.402,1000,"POS",4
519.533,1000,"POS",4
3706.01,1000,"POS",4
300.175,1000,"POS",4
10055.9,1000,"POS",4
265.539,1000,"POS",4
248.222,1000,"POS",4
13028.7,1000,"POS",4
155.86,1000,"POS",4
150.087,1000,"POS",4
4739.3,1000,"POS",4
323.265,1000,"POS",4
750.437,1000,"POS",4
57.7259,1000,"POS",4
23.0904,1000,"POS",4
288.63,1000,"POS",4
207.813,1000,"POS",4
681.166,1000,"POS",4
14038.9,1000,"POS",4
161.633,1000,"POS",4
34.6356,1000,"POS",4
14697,1000,"POS",4
17554.5,1000,"POS",4
23.0904,1000,"POS",4
178.95,1000,"POS",4
1027.52,1000,"POS",4
144.315,1000,"POS",4
940.933,1000,"POS",4
75.0437,1000,"POS",4
1171.84,1000,"POS",4
126.997,1000,"POS",4
132.77,1000,"POS",4
1870.32,1000,"POS",4
63.4985,1000,"POS",4
9755.68,1000,"POS",4
288.63,1000,"POS",4
6447.99,1000,"POS",4
773.528,1000,"POS",4
4237.08,1000,"POS",4
11539.4,1000,"POS",4
484.898,1000,"POS",4
173.178,1000,"POS",4
109.679,1000,"POS",4
6655.8,1000,"POS",4
23.0904,1000,"POS",4
103.907,1000,"POS",4
230.904,1000,"POS",4
236.676,1000,"POS",4
213.586,1000,"POS",4
1933.82,1000,"POS",4
63.4985,1000,"POS",4
10991,1000,"POS",4
6476.85,1000,"POS",4
6759.71,1000,"POS",4
34.6356,1000,"POS",4
2412.94,1000,"POS",4
525.306,1000,"POS",4
1795.28,1000,"POS",4
19961.6,1000,"POS",4
317.493,1000,"POS",4
542.624,1000,"POS",4
196.268,1000,"POS",4
1437.38,1000,"POS",4
363.673,1000,"POS",4
329.038,1000,"POS",4
184.723,1000,"POS",4
5974.63,1000,"POS",4
126.997,1000,"POS",4
1841.46,1000,"POS",4
6401.81,1000,"POS",4
75.0437,1000,"POS",4
300.175,1000,"POS",4
6499.94,1000,"POS",4
819.708,1000,"POS",4
404.082,1000,"POS",4
305.947,1000,"POS",4
46.1808,1000,"POS",4
831.254,1000,"POS",4
253.994,1000,"POS",4
196.268,1000,"POS",4
2205.13,1000,"POS",4
277.085,1000,"POS",4
611.895,1000,"POS",4
323.265,1000,"POS",4
51.9533,1000,"POS",4
473.353,1000,"POS",4
1708.69,1000,"POS",4
144.315,1000,"POS",4
317.493,1000,"POS",4
57.7259,1000,"POS",4
9501.69,1000,"POS",4
23.0904,1000,"POS",4
779.3,1000,"POS",4
1015.98,1000,"POS",4
