"Object_Area_um2","CellSeedingDensity","ReporterGroup","Replicate"
617.668,1000,"NEG",5
190.496,1000,"NEG",5
16607.8,1000,"NEG",5
155.86,1000,"NEG",5
300.175,1000,"NEG",5
11083.4,1000,"NEG",5
3088.34,1000,"NEG",5
4052.36,1000,"NEG",5
6188.22,1000,"NEG",5
51.9533,1000,"NEG",5
155.86,1000,"NEG",5
964.023,1000,"NEG",5
3503.96,1000,"NEG",5
144.315,1000,"NEG",5
9363.15,1000,"NEG",5
144.315,1000,"NEG",5
4704.66,1000,"NEG",5
5478.19,1000,"NEG",5
588.805,1000,"NEG",5
63.4985,1000,"NEG",5
277.085,1000,"NEG",5
173.178,1000,"NEG",5
57.7259,1000,"NEG",5
1731.78,1000,"NEG",5
2857.43,1000,"NEG",5
2741.98,1000,"NEG",5
155.86,1000,"NEG",5
173.178,1000,"NEG",5
28.863,1000,"NEG",5
2349.45,1000,"NEG",5
450.262,1000,"NEG",5
1783.73,1000,"NEG",5
305.947,1000,"NEG",5
115.452,1000,"NEG",5
3861.87,1000,"NEG",5
583.032,1000,"NEG",5
190.496,1000,"NEG",5
456.035,1000,"NEG",5
98.1341,1000,"NEG",5
51.9533,1000,"NEG",5
190.496,1000,"NEG",5
1853,1000,"NEG",5
946.705,1000,"NEG",5
115.452,1000,"NEG",5
1789.5,1000,"NEG",5
253.994,1000,"NEG",5
4225.54,1000,"NEG",5
161.633,1000,"NEG",5
750.437,1000,"NEG",5
69.2711,1000,"NEG",5
92.3615,1000,"NEG",5
894.752,1000,"NEG",5
507.988,1000,"NEG",5
121.224,1000,"NEG",5
265.539,1000,"NEG",5
7654.46,1000,"NEG",5
4641.17,1000,"NEG",5
51.9533,1000,"NEG",5
686.939,1000,"NEG",5
1500.87,1000,"NEG",5
103.907,1000,"NEG",5
981.341,1000,"NEG",5
536.851,1000,"NEG",5
317.493,1000,"NEG",5
230.904,1000,"NEG",5
46.1808,1000,"NEG",5
813.936,1000,"NEG",5
375.219,1000,"NEG",5
4104.31,1000,"NEG",5
34.6356,1000,"NEG",5
202.041,1000,"NEG",5
1368.1,1000,"NEG",5
80.8163,1000,"NEG",5
80.8163,1000,"NEG",5
18016.3,1000,"NEG",5
456.035,1000,"NEG",5
6326.76,1000,"NEG",5
75.0437,1000,"NEG",5
40.4082,1000,"NEG",5
51.9533,1000,"NEG",5
86.5889,1000,"NEG",5
8526.12,1000,"NEG",5
230.904,1000,"NEG",5
369.446,1000,"NEG",5
634.985,1000,"NEG",5
6488.4,1000,"NEG",5
1212.24,1000,"NEG",5
2389.85,1000,"NEG",5
369.446,1000,"NEG",5
34.6356,1000,"NEG",5
242.449,1000,"NEG",5
3469.33,1000,"NEG",5
69.2711,1000,"NEG",5
346.356,1000,"NEG",5
259.767,1000,"NEG",5
894.752,1000,"NEG",5
92.3615,1000,"NEG",5
230.904,1000,"NEG",5
432.945,1000,"NEG",5
531.079,1000,"NEG",5
265.539,1000,"NEG",5
19880.8,1000,"NEG",5
2418.72,1000,"NEG",5
282.857,1000,"NEG",5
3833,1000,"NEG",5
98.1341,1000,"NEG",5
7585.19,1000,"NEG",5
173.178,1000,"NEG",5
6961.75,1000,"NEG",5
92.3615,1000,"NEG",5
10177.1,1000,"NEG",5
1622.1,1000,"NEG",5
2291.72,1000,"NEG",5
704.256,1000,"NEG",5
80.8163,1000,"NEG",5
398.309,1000,"NEG",5
46.1808,1000,"NEG",5
819.708,1000,"NEG",5
230.904,1000,"NEG",5
525.306,1000,"NEG",5
1616.33,1000,"NEG",5
4808.57,1000,"NEG",5
63.4985,1000,"NEG",5
2089.68,1000,"NEG",5
3965.77,1000,"NEG",5
525.306,1000,"NEG",5
144.315,1000,"NEG",5
161.633,1000,"NEG",5
7556.33,1000,"NEG",5
5864.96,1000,"NEG",5
69.2711,1000,"NEG",5
167.405,1000,"NEG",5
219.359,1000,"NEG",5
3769.5,1000,"NEG",5
311.72,1000,"NEG",5
629.213,1000,"NEG",5
4525.71,1000,"NEG",5
207.813,1000,"NEG",5
4543.03,1000,"NEG",5
80.8163,1000,"NEG",5
236.676,1000,"NEG",5
63.4985,1000,"NEG",5
115.452,1000,"NEG",5
4999.07,1000,"NEG",5
5299.24,1000,"NEG",5
288.63,1000,"NEG",5
98.1341,1000,"NEG",5
773.528,1000,"NEG",5
196.268,1000,"NEG",5
103.907,1000,"NEG",5
51.9533,1000,"NEG",5
1004.43,1000,"NEG",5
132.77,1000,"NEG",5
115.452,1000,"NEG",5
479.125,1000,"NEG",5
3353.88,1000,"NEG",5
444.49,1000,"NEG",5
138.542,1000,"NEG",5
138.542,1000,"NEG",5
138.542,1000,"NEG",5
225.131,1000,"NEG",5
277.085,1000,"NEG",5
277.085,1000,"NEG",5
21404.8,1000,"NEG",5
940.933,1000,"NEG",5
150.087,1000,"NEG",5
86.5889,1000,"NEG",5
4571.89,1000,"NEG",5
202.041,1000,"NEG",5
346.356,1000,"NEG",5
34.6356,1000,"NEG",5
236.676,1000,"NEG",5
57.7259,1000,"NEG",5
606.122,1000,"NEG",5
23.0904,1000,"NEG",5
271.312,1000,"NEG",5
126.997,1000,"NEG",5
98.1341,1000,"NEG",5
3555.92,1000,"NEG",5
80.8163,1000,"NEG",5
9039.88,1000,"NEG",5
5934.23,1000,"NEG",5
19355.5,1000,"NEG",5
4029.27,1000,"NEG",5
854.344,1000,"NEG",5
646.531,1000,"NEG",5
277.085,1000,"NEG",5
36517.4,1000,"NEG",5
