"Object_Area_um2","CellSeedingDensity","ReporterGroup","Replicate"
23.0904,1000,"POS",1
646.531,1000,"POS",1
952.478,1000,"POS",1
190.496,1000,"POS",1
277.085,1000,"POS",1
16965.7,1000,"POS",1
75.0437,1000,"POS",1
4369.85,1000,"POS",1
242.449,1000,"POS",1
1448.92,1000,"POS",1
513.761,1000,"POS",1
103.907,1000,"POS",1
132.77,1000,"POS",1
80.8163,1000,"POS",1
4681.57,1000,"POS",1
167.405,1000,"POS",1
18928.3,1000,"POS",1
63.4985,1000,"POS",1
386.764,1000,"POS",1
496.443,1000,"POS",1
1091.02,1000,"POS",1
1298.83,1000,"POS",1
138.542,1000,"POS",1
865.889,1000,"POS",1
317.493,1000,"POS",1
190.496,1000,"POS",1
317.493,1000,"POS",1
1980,1000,"POS",1
294.402,1000,"POS",1
1951.14,1000,"POS",1
103.907,1000,"POS",1
2857.43,1000,"POS",1
3717.55,1000,"POS",1
28.863,1000,"POS",1
12255.2,1000,"POS",1
173.178,1000,"POS",1
75.0437,1000,"POS",1
121.224,1000,"POS",1
2251.31,1000,"POS",1
155.86,1000,"POS",1
34.6356,1000,"POS",1
8670.44,1000,"POS",1
6090.09,1000,"POS",1
854.344,1000,"POS",1
1304.61,1000,"POS",1
3942.68,1000,"POS",1
479.125,1000,"POS",1
311.72,1000,"POS",1
317.493,1000,"POS",1
2147.41,1000,"POS",1
288.63,1000,"POS",1
248.222,1000,"POS",1
63.4985,1000,"POS",1
1021.75,1000,"POS",1
242.449,1000,"POS",1
13225,1000,"POS",1
132.77,1000,"POS",1
738.892,1000,"POS",1
5420.47,1000,"POS",1
248.222,1000,"POS",1
571.487,1000,"POS",1
126.997,1000,"POS",1
444.49,1000,"POS",1
19118.8,1000,"POS",1
779.3,1000,"POS",1
507.988,1000,"POS",1
23096.1,1000,"POS",1
253.994,1000,"POS",1
438.717,1000,"POS",1
3019.07,1000,"POS",1
8081.63,1000,"POS",1
69.2711,1000,"POS",1
640.758,1000,"POS",1
750.437,1000,"POS",1
3325.01,1000,"POS",1
559.942,1000,"POS",1
3047.93,1000,"POS",1
865.889,1000,"POS",1
15199.2,1000,"POS",1
1858.78,1000,"POS",1
9120.7,1000,"POS",1
681.166,1000,"POS",1
3948.45,1000,"POS",1
3105.66,1000,"POS",1
115.452,1000,"POS",1
502.216,1000,"POS",1
2412.94,1000,"POS",1
3856.09,1000,"POS",1
21173.9,1000,"POS",1
542.624,1000,"POS",1
4698.89,1000,"POS",1
3111.43,1000,"POS",1
20844.8,1000,"POS",1
5957.32,1000,"POS",1
34.6356,1000,"POS",1
7666.01,1000,"POS",1
253.994,1000,"POS",1
9576.73,1000,"POS",1
2695.8,1000,"POS",1
98.1341,1000,"POS",1
219.359,1000,"POS",1
2233.99,1000,"POS",1
230.904,1000,"POS",1
7608.28,1000,"POS",1
386.764,1000,"POS",1
646.531,1000,"POS",1
150.087,1000,"POS",1
1443.15,1000,"POS",1
7302.33,1000,"POS",1
253.994,1000,"POS",1
346.356,1000,"POS",1
4006.18,1000,"POS",1
1858.78,1000,"POS",1
236.676,1000,"POS",1
190.496,1000,"POS",1
8139.36,1000,"POS",1
39213.2,1000,"POS",1
9605.6,1000,"POS",1
5697.55,1000,"POS",1
409.854,1000,"POS",1
36378.9,1000,"POS",1
8462.62,1000,"POS",1
634.985,1000,"POS",1
271.312,1000,"POS",1
75.0437,1000,"POS",1
450.262,1000,"POS",1
398.309,1000,"POS",1
173.178,1000,"POS",1
190.496,1000,"POS",1
161.633,1000,"POS",1
11372,1000,"POS",1
161.633,1000,"POS",1
5766.82,1000,"POS",1
456.035,1000,"POS",1
438.717,1000,"POS",1
513.761,1000,"POS",1
1293.06,1000,"POS",1
103.907,1000,"POS",1
369.446,1000,"POS",1
213.586,1000,"POS",1
958.251,1000,"POS",1
23.0904,1000,"POS",1
479.125,1000,"POS",1
380.991,1000,"POS",1
46.1808,1000,"POS",1
606.122,1000,"POS",1
173.178,1000,"POS",1
300.175,1000,"POS",1
271.312,1000,"POS",1
409.854,1000,"POS",1
242.449,1000,"POS",1
438.717,1000,"POS",1
334.81,1000,"POS",1
18847.5,1000,"POS",1
92.3615,1000,"POS",1
1604.78,1000,"POS",1
1085.25,1000,"POS",1
15684.1,1000,"POS",1
536.851,1000,"POS",1
9172.65,1000,"POS",1
1708.69,1000,"POS",1
507.988,1000,"POS",1
34.6356,1000,"POS",1
5772.59,1000,"POS",1
2516.85,1000,"POS",1
1974.23,1000,"POS",1
4906.71,1000,"POS",1
2972.89,1000,"POS",1
3024.84,1000,"POS",1
