"Object_Area_um2","CellSeedingDensity","ReporterGroup","Replicate"
392.536,500,"NEG",4
1108.34,500,"NEG",4
138.542,500,"NEG",4
4294.81,500,"NEG",4
213.586,500,"NEG",4
1102.57,500,"NEG",4
923.615,500,"NEG",4
40.4082,500,"NEG",4
4721.98,500,"NEG",4
369.446,500,"NEG",4
46.1808,500,"NEG",4
507.988,500,"NEG",4
761.982,500,"NEG",4
444.49,500,"NEG",4
98.1341,500,"NEG",4
2586.12,500,"NEG",4
600.35,500,"NEG",4
248.222,500,"NEG",4
1166.06,500,"NEG",4
825.481,500,"NEG",4
357.901,500,"NEG",4
3405.83,500,"NEG",4
1541.28,500,"NEG",4
496.443,500,"NEG",4
1241.11,500,"NEG",4
1801.05,500,"NEG",4
992.886,500,"NEG",4
398.309,500,"NEG",4
837.026,500,"NEG",4
1304.61,500,"NEG",4
196.268,500,"NEG",4
5495.51,500,"NEG",4
115.452,500,"NEG",4
13167.3,500,"NEG",4
311.72,500,"NEG",4
1385.42,500,"NEG",4
121.224,500,"NEG",4
507.988,500,"NEG",4
300.175,500,"NEG",4
1500.87,500,"NEG",4
5056.79,500,"NEG",4
3711.78,500,"NEG",4
3215.33,500,"NEG",4
1650.96,500,"NEG",4
305.947,500,"NEG",4
646.531,500,"NEG",4
311.72,500,"NEG",4
167.405,500,"NEG",4
386.764,500,"NEG",4
92.3615,500,"NEG",4
69.2711,500,"NEG",4
294.402,500,"NEG",4
479.125,500,"NEG",4
202.041,500,"NEG",4
1056.38,500,"NEG",4
144.315,500,"NEG",4
46.1808,500,"NEG",4
1044.84,500,"NEG",4
831.254,500,"NEG",4
23.0904,500,"NEG",4
1293.06,500,"NEG",4
2880.52,500,"NEG",4
75.0437,500,"NEG",4
98.1341,500,"NEG",4
1726.01,500,"NEG",4
16965.7,500,"NEG",4
848.571,500,"NEG",4
294.402,500,"NEG",4
392.536,500,"NEG",4
710.029,500,"NEG",4
46.1808,500,"NEG",4
1212.24,500,"NEG",4
126.997,500,"NEG",4
132.77,500,"NEG",4
334.81,500,"NEG",4
548.396,500,"NEG",4
409.854,500,"NEG",4
369.446,500,"NEG",4
1021.75,500,"NEG",4
837.026,500,"NEG",4
