"Object_Area_um2","CellSeedingDensity","ReporterGroup","Replicate"
409.854,1000,"POS",5
1754.87,1000,"POS",5
150.087,1000,"POS",5
3267.29,1000,"POS",5
92.3615,1000,"POS",5
398.309,1000,"POS",5
340.583,1000,"POS",5
2528.4,1000,"POS",5
109.679,1000,"POS",5
150.087,1000,"POS",5
178.95,1000,"POS",5
18934.1,1000,"POS",5
1142.97,1000,"POS",5
1489.33,1000,"POS",5
4364.08,1000,"POS",5
28.863,1000,"POS",5
132.77,1000,"POS",5
340.583,1000,"POS",5
2724.66,1000,"POS",5
51.9533,1000,"POS",5
473.353,1000,"POS",5
415.627,1000,"POS",5
196.268,1000,"POS",5
2268.63,1000,"POS",5
80.8163,1000,"POS",5
92.3615,1000,"POS",5
375.219,1000,"POS",5
1887.64,1000,"POS",5
98.1341,1000,"POS",5
132.77,1000,"POS",5
23.0904,1000,"POS",5
51.9533,1000,"POS",5
103.907,1000,"POS",5
167.405,1000,"POS",5
998.659,1000,"POS",5
178.95,1000,"POS",5
28.863,1000,"POS",5
1368.1,1000,"POS",5
121.224,1000,"POS",5
34.6356,1000,"POS",5
282.857,1000,"POS",5
294.402,1000,"POS",5
144.315,1000,"POS",5
1616.33,1000,"POS",5
98.1341,1000,"POS",5
46.1808,1000,"POS",5
300.175,1000,"POS",5
15355.1,1000,"POS",5
4433.35,1000,"POS",5
536.851,1000,"POS",5
207.813,1000,"POS",5
790.845,1000,"POS",5
946.705,1000,"POS",5
34.6356,1000,"POS",5
28.863,1000,"POS",5
173.178,1000,"POS",5
4508.4,1000,"POS",5
51.9533,1000,"POS",5
842.799,1000,"POS",5
167.405,1000,"POS",5
2349.45,1000,"POS",5
802.391,1000,"POS",5
305.947,1000,"POS",5
69.2711,1000,"POS",5
167.405,1000,"POS",5
11678,1000,"POS",5
144.315,1000,"POS",5
57.7259,1000,"POS",5
63.4985,1000,"POS",5
184.723,1000,"POS",5
5299.24,1000,"POS",5
253.994,1000,"POS",5
86.5889,1000,"POS",5
34.6356,1000,"POS",5
37233.2,1000,"POS",5
2083.91,1000,"POS",5
571.487,1000,"POS",5
10436.9,1000,"POS",5
75.0437,1000,"POS",5
23.0904,1000,"POS",5
1073.7,1000,"POS",5
184.723,1000,"POS",5
646.531,1000,"POS",5
202.041,1000,"POS",5
5789.91,1000,"POS",5
583.032,1000,"POS",5
23.0904,1000,"POS",5
854.344,1000,"POS",5
2372.54,1000,"POS",5
23.0904,1000,"POS",5
219.359,1000,"POS",5
103.907,1000,"POS",5
346.356,1000,"POS",5
352.128,1000,"POS",5
398.309,1000,"POS",5
288.63,1000,"POS",5
103.907,1000,"POS",5
692.711,1000,"POS",5
3861.87,1000,"POS",5
380.991,1000,"POS",5
103.907,1000,"POS",5
548.396,1000,"POS",5
323.265,1000,"POS",5
103.907,1000,"POS",5
681.166,1000,"POS",5
6147.81,1000,"POS",5
126.997,1000,"POS",5
1166.06,1000,"POS",5
456.035,1000,"POS",5
5472.42,1000,"POS",5
184.723,1000,"POS",5
23.0904,1000,"POS",5
3082.57,1000,"POS",5
479.125,1000,"POS",5
