"Object_Area_um2","CellSeedingDensity","ReporterGroup","Replicate"
23.0904,125,"POS",3
6955.98,125,"POS",3
444.49,125,"POS",3
242.449,125,"POS",3
248.222,125,"POS",3
236.676,125,"POS",3
1702.92,125,"POS",3
161.633,125,"POS",3
744.665,125,"POS",3
46.1808,125,"POS",3
86.5889,125,"POS",3
173.178,125,"POS",3
334.81,125,"POS",3
1252.65,125,"POS",3
2614.99,125,"POS",3
12266.8,125,"POS",3
15124.2,125,"POS",3
4698.89,125,"POS",3
969.796,125,"POS",3
5131.84,125,"POS",3
536.851,125,"POS",3
375.219,125,"POS",3
536.851,125,"POS",3
196.268,125,"POS",3
669.621,125,"POS",3
109.679,125,"POS",3
1448.92,125,"POS",3
1829.91,125,"POS",3
213.586,125,"POS",3
380.991,125,"POS",3
1552.83,125,"POS",3
213.586,125,"POS",3
432.945,125,"POS",3
444.49,125,"POS",3
531.079,125,"POS",3
92.3615,125,"POS",3
46.1808,125,"POS",3
277.085,125,"POS",3
23.0904,125,"POS",3
294.402,125,"POS",3
3105.66,125,"POS",3
103.907,125,"POS",3
300.175,125,"POS",3
987.114,125,"POS",3
473.353,125,"POS",3
46.1808,125,"POS",3
790.845,125,"POS",3
525.306,125,"POS",3
300.175,125,"POS",3
1350.79,125,"POS",3
346.356,125,"POS",3
132.77,125,"POS",3
144.315,125,"POS",3
2037.73,125,"POS",3
363.673,125,"POS",3
432.945,125,"POS",3
756.21,125,"POS",3
600.35,125,"POS",3
692.711,125,"POS",3
461.808,125,"POS",3
513.761,125,"POS",3
404.082,125,"POS",3
808.163,125,"POS",3
444.49,125,"POS",3
929.388,125,"POS",3
317.493,125,"POS",3
392.536,125,"POS",3
265.539,125,"POS",3
352.128,125,"POS",3
473.353,125,"POS",3
34.6356,125,"POS",3
1593.24,125,"POS",3
2095.45,125,"POS",3
421.399,125,"POS",3
12393.8,125,"POS",3
230.904,125,"POS",3
190.496,125,"POS",3
611.895,125,"POS",3
207.813,125,"POS",3
1714.46,125,"POS",3
300.175,125,"POS",3
3492.42,125,"POS",3
1466.24,125,"POS",3
912.07,125,"POS",3
686.939,125,"POS",3
178.95,125,"POS",3
496.443,125,"POS",3
456.035,125,"POS",3
329.038,125,"POS",3
300.175,125,"POS",3
259.767,125,"POS",3
6067,125,"POS",3
167.405,125,"POS",3
329.038,125,"POS",3
496.443,125,"POS",3
883.207,125,"POS",3
825.481,125,"POS",3
288.63,125,"POS",3
1223.79,125,"POS",3
2765.07,125,"POS",3
837.026,125,"POS",3
669.621,125,"POS",3
681.166,125,"POS",3
346.356,125,"POS",3
623.44,125,"POS",3
317.493,125,"POS",3
271.312,125,"POS",3
277.085,125,"POS",3
63.4985,125,"POS",3
242.449,125,"POS",3
63.4985,125,"POS",3
34.6356,125,"POS",3
184.723,125,"POS",3
375.219,125,"POS",3
121.224,125,"POS",3
138.542,125,"POS",3
456.035,125,"POS",3
248.222,125,"POS",3
46.1808,125,"POS",3
121.224,125,"POS",3
346.356,125,"POS",3
86.5889,125,"POS",3
23.0904,125,"POS",3
715.802,125,"POS",3
1541.28,125,"POS",3
3163.38,125,"POS",3
2407.17,125,"POS",3
352.128,125,"POS",3
1241.11,125,"POS",3
1304.61,125,"POS",3
311.72,125,"POS",3
150.087,125,"POS",3
219.359,125,"POS",3
46.1808,125,"POS",3
92.3615,125,"POS",3
28.863,125,"POS",3
103.907,125,"POS",3
34.6356,125,"POS",3
9149.56,125,"POS",3
207.813,125,"POS",3
184.723,125,"POS",3
63.4985,125,"POS",3
23.0904,125,"POS",3
23.0904,125,"POS",3
69.2711,125,"POS",3
46.1808,125,"POS",3
923.615,125,"POS",3
357.901,125,"POS",3
5974.63,125,"POS",3
236.676,125,"POS",3
502.216,125,"POS",3
51.9533,125,"POS",3
14743.2,125,"POS",3
80.8163,125,"POS",3
