"Object_Area_um2","CellSeedingDensity","ReporterGroup","Replicate"
617.668,500,"POS",6
1425.83,500,"POS",6
3590.55,500,"POS",6
1806.82,500,"POS",6
577.259,500,"POS",6
167.405,500,"POS",6
259.767,500,"POS",6
854.344,500,"POS",6
415.627,500,"POS",6
871.662,500,"POS",6
5916.91,500,"POS",6
86.5889,500,"POS",6
1010.2,500,"POS",6
69.2711,500,"POS",6
9143.79,500,"POS",6
23.0904,500,"POS",6
10246.4,500,"POS",6
155.86,500,"POS",6
230.904,500,"POS",6
813.936,500,"POS",6
317.493,500,"POS",6
1108.34,500,"POS",6
7435.1,500,"POS",6
329.038,500,"POS",6
184.723,500,"POS",6
421.399,500,"POS",6
7331.19,500,"POS",6
3492.42,500,"POS",6
375.219,500,"POS",6
52519.1,500,"POS",6
207.813,500,"POS",6
363.673,500,"POS",6
271.312,500,"POS",6
144.315,500,"POS",6
34295,500,"POS",6
150.087,500,"POS",6
21826.2,500,"POS",6
1114.11,500,"POS",6
305.947,500,"POS",6
311.72,500,"POS",6
294.402,500,"POS",6
190.496,500,"POS",6
329.038,500,"POS",6
710.029,500,"POS",6
4173.59,500,"POS",6
2049.27,500,"POS",6
282.857,500,"POS",6
103.907,500,"POS",6
542.624,500,"POS",6
155.86,500,"POS",6
150.087,500,"POS",6
4479.53,500,"POS",6
144.315,500,"POS",6
380.991,500,"POS",6
507.988,500,"POS",6
184.723,500,"POS",6
438.717,500,"POS",6
28.863,500,"POS",6
860.117,500,"POS",6
155.86,500,"POS",6
219.359,500,"POS",6
2944.02,500,"POS",6
352.128,500,"POS",6
900.525,500,"POS",6
271.312,500,"POS",6
51.9533,500,"POS",6
1956.91,500,"POS",6
334.81,500,"POS",6
1264.2,500,"POS",6
51.9533,500,"POS",6
155.86,500,"POS",6
28.863,500,"POS",6
23.0904,500,"POS",6
271.312,500,"POS",6
51.9533,500,"POS",6
894.752,500,"POS",6
2563.03,500,"POS",6
536.851,500,"POS",6
1599.01,500,"POS",6
15840,500,"POS",6
51.9533,500,"POS",6
277.085,500,"POS",6
946.705,500,"POS",6
790.845,500,"POS",6
190.496,500,"POS",6
86.5889,500,"POS",6
40.4082,500,"POS",6
1044.84,500,"POS",6
404.082,500,"POS",6
1073.7,500,"POS",6
11025.7,500,"POS",6
2828.57,500,"POS",6
27541,500,"POS",6
386.764,500,"POS",6
5766.82,500,"POS",6
3226.88,500,"POS",6
652.303,500,"POS",6
819.708,500,"POS",6
300.175,500,"POS",6
248.222,500,"POS",6
1044.84,500,"POS",6
16157.5,500,"POS",6
28839.9,500,"POS",6
138.542,500,"POS",6
479.125,500,"POS",6
450.262,500,"POS",6
21745.4,500,"POS",6
213.586,500,"POS",6
346.356,500,"POS",6
259.767,500,"POS",6
987.114,500,"POS",6
18709,500,"POS",6
63.4985,500,"POS",6
190.496,500,"POS",6
35328.3,500,"POS",6
8451.08,500,"POS",6
25936.3,500,"POS",6
438.717,500,"POS",6
1096.79,500,"POS",6
161.633,500,"POS",6
727.347,500,"POS",6
11851.1,500,"POS",6
138.542,500,"POS",6
357.901,500,"POS",6
12942.2,500,"POS",6
271.312,500,"POS",6
5322.33,500,"POS",6
1050.61,500,"POS",6
461.808,500,"POS",6
380.991,500,"POS",6
623.44,500,"POS",6
398.309,500,"POS",6
7290.79,500,"POS",6
352.128,500,"POS",6
196.268,500,"POS",6
525.306,500,"POS",6
3030.61,500,"POS",6
686.939,500,"POS",6
5824.55,500,"POS",6
380.991,500,"POS",6
219.359,500,"POS",6
28.863,500,"POS",6
3896.5,500,"POS",6
1050.61,500,"POS",6
946.705,500,"POS",6
900.525,500,"POS",6
1073.7,500,"POS",6
507.988,500,"POS",6
2920.93,500,"POS",6
906.297,500,"POS",6
865.889,500,"POS",6
761.982,500,"POS",6
2153.18,500,"POS",6
692.711,500,"POS",6
421.399,500,"POS",6
207.813,500,"POS",6
1962.68,500,"POS",6
305.947,500,"POS",6
432.945,500,"POS",6
24175.6,500,"POS",6
7631.37,500,"POS",6
28.863,500,"POS",6
4340.99,500,"POS",6
115.452,500,"POS",6
294.402,500,"POS",6
75.0437,500,"POS",6
2580.35,500,"POS",6
1246.88,500,"POS",6
294.402,500,"POS",6
559.942,500,"POS",6
1027.52,500,"POS",6
10540.8,500,"POS",6
2713.12,500,"POS",6
178.95,500,"POS",6
121.224,500,"POS",6
80.8163,500,"POS",6
5414.69,500,"POS",6
594.577,500,"POS",6
3630.96,500,"POS",6
438.717,500,"POS",6
4294.81,500,"POS",6
34.6356,500,"POS",6
8970.61,500,"POS",6
334.81,500,"POS",6
5789.91,500,"POS",6
329.038,500,"POS",6
837.026,500,"POS",6
733.119,500,"POS",6
13935,500,"POS",6
46.1808,500,"POS",6
2274.4,500,"POS",6
444.49,500,"POS",6
1189.15,500,"POS",6
259.767,500,"POS",6
392.536,500,"POS",6
929.388,500,"POS",6
404.082,500,"POS",6
236.676,500,"POS",6
265.539,500,"POS",6
305.947,500,"POS",6
398.309,500,"POS",6
265.539,500,"POS",6
456.035,500,"POS",6
138.542,500,"POS",6
98.1341,500,"POS",6
46.1808,500,"POS",6
629.213,500,"POS",6
398.309,500,"POS",6
8012.36,500,"POS",6
75.0437,500,"POS",6
35870.9,500,"POS",6
150.087,500,"POS",6
2892.07,500,"POS",6
207.813,500,"POS",6
80.8163,500,"POS",6
409.854,500,"POS",6
559.942,500,"POS",6
444.49,500,"POS",6
432.945,500,"POS",6
369.446,500,"POS",6
248.222,500,"POS",6
98.1341,500,"POS",6
386.764,500,"POS",6
311.72,500,"POS",6
167.405,500,"POS",6
