"Object_Area_um2","CellSeedingDensity","ReporterGroup","Replicate"
640.758,125,"POS",5
1218.02,125,"POS",5
473.353,125,"POS",5
750.437,125,"POS",5
305.947,125,"POS",5
115.452,125,"POS",5
721.574,125,"POS",5
357.901,125,"POS",5
767.755,125,"POS",5
225.131,125,"POS",5
2031.95,125,"POS",5
427.172,125,"POS",5
2066.59,125,"POS",5
831.254,125,"POS",5
704.256,125,"POS",5
109.679,125,"POS",5
467.58,125,"POS",5
519.533,125,"POS",5
357.901,125,"POS",5
5830.32,125,"POS",5
288.63,125,"POS",5
912.07,125,"POS",5
10477.3,125,"POS",5
9836.5,125,"POS",5
11135.3,125,"POS",5
588.805,125,"POS",5
577.259,125,"POS",5
28.863,125,"POS",5
34.6356,125,"POS",5
173.178,125,"POS",5
167.405,125,"POS",5
196.268,125,"POS",5
184.723,125,"POS",5
69.2711,125,"POS",5
196.268,125,"POS",5
28.863,125,"POS",5
103.907,125,"POS",5
248.222,125,"POS",5
98.1341,125,"POS",5
23.0904,125,"POS",5
46.1808,125,"POS",5
23.0904,125,"POS",5
121.224,125,"POS",5
98.1341,125,"POS",5
121.224,125,"POS",5
28.863,125,"POS",5
2655.39,125,"POS",5
2395.63,125,"POS",5
294.402,125,"POS",5
155.86,125,"POS",5
750.437,125,"POS",5
461.808,125,"POS",5
658.076,125,"POS",5
3007.52,125,"POS",5
230.904,125,"POS",5
323.265,125,"POS",5
750.437,125,"POS",5
767.755,125,"POS",5
1385.42,125,"POS",5
4277.49,125,"POS",5
150.087,125,"POS",5
2274.4,125,"POS",5
380.991,125,"POS",5
888.98,125,"POS",5
981.341,125,"POS",5
9721.05,125,"POS",5
802.391,125,"POS",5
121.224,125,"POS",5
329.038,125,"POS",5
4727.75,125,"POS",5
202.041,125,"POS",5
1067.93,125,"POS",5
294.402,125,"POS",5
617.668,125,"POS",5
461.808,125,"POS",5
20394.6,125,"POS",5
23.0904,125,"POS",5
34.6356,125,"POS",5
46.1808,125,"POS",5
63.4985,125,"POS",5
2309.04,125,"POS",5
150.087,125,"POS",5
375.219,125,"POS",5
138.542,125,"POS",5
559.942,125,"POS",5
502.216,125,"POS",5
634.985,125,"POS",5
265.539,125,"POS",5
710.029,125,"POS",5
600.35,125,"POS",5
28.863,125,"POS",5
5957.32,125,"POS",5
271.312,125,"POS",5
10102,125,"POS",5
813.936,125,"POS",5
554.169,125,"POS",5
23.0904,125,"POS",5
150.087,125,"POS",5
444.49,125,"POS",5
265.539,125,"POS",5
1662.51,125,"POS",5
900.525,125,"POS",5
969.796,125,"POS",5
4138.95,125,"POS",5
1991.54,125,"POS",5
883.207,125,"POS",5
386.764,125,"POS",5
346.356,125,"POS",5
340.583,125,"POS",5
1096.79,125,"POS",5
23.0904,125,"POS",5
144.315,125,"POS",5
987.114,125,"POS",5
80.8163,125,"POS",5
6015.04,125,"POS",5
323.265,125,"POS",5
2153.18,125,"POS",5
969.796,125,"POS",5
2586.12,125,"POS",5
352.128,125,"POS",5
1483.56,125,"POS",5
126.997,125,"POS",5
4652.71,125,"POS",5
98.1341,125,"POS",5
34.6356,125,"POS",5
7764.14,125,"POS",5
2661.17,125,"POS",5
155.86,125,"POS",5
750.437,125,"POS",5
80.8163,125,"POS",5
126.997,125,"POS",5
2083.91,125,"POS",5
860.117,125,"POS",5
3694.46,125,"POS",5
958.251,125,"POS",5
236.676,125,"POS",5
9657.55,125,"POS",5
225.131,125,"POS",5
548.396,125,"POS",5
404.082,125,"POS",5
161.633,125,"POS",5
1454.69,125,"POS",5
611.895,125,"POS",5
1829.91,125,"POS",5
121.224,125,"POS",5
6447.99,125,"POS",5
790.845,125,"POS",5
259.767,125,"POS",5
923.615,125,"POS",5
860.117,125,"POS",5
202.041,125,"POS",5
305.947,125,"POS",5
