"Object_Area_um2","CellSeedingDensity","ReporterGroup","Replicate"
196.268,250,"POS",3
2118.54,250,"POS",3
5460.87,250,"POS",3
138.542,250,"POS",3
894.752,250,"POS",3
23.0904,250,"POS",3
259.767,250,"POS",3
265.539,250,"POS",3
63.4985,250,"POS",3
317.493,250,"POS",3
98.1341,250,"POS",3
7671.78,250,"POS",3
109.679,250,"POS",3
715.802,250,"POS",3
132.77,250,"POS",3
69.2711,250,"POS",3
69.2711,250,"POS",3
1096.79,250,"POS",3
1731.78,250,"POS",3
259.767,250,"POS",3
219.359,250,"POS",3
831.254,250,"POS",3
3111.43,250,"POS",3
311.72,250,"POS",3
409.854,250,"POS",3
3186.47,250,"POS",3
404.082,250,"POS",3
80.8163,250,"POS",3
69.2711,250,"POS",3
317.493,250,"POS",3
178.95,250,"POS",3
894.752,250,"POS",3
69.2711,250,"POS",3
357.901,250,"POS",3
2384.08,250,"POS",3
40.4082,250,"POS",3
34.6356,250,"POS",3
23.0904,250,"POS",3
1212.24,250,"POS",3
1114.11,250,"POS",3
173.178,250,"POS",3
13328.9,250,"POS",3
992.886,250,"POS",3
86.5889,250,"POS",3
334.81,250,"POS",3
75.0437,250,"POS",3
7810.32,250,"POS",3
305.947,250,"POS",3
1460.47,250,"POS",3
13404,250,"POS",3
1679.82,250,"POS",3
1027.52,250,"POS",3
1356.56,250,"POS",3
8208.63,250,"POS",3
507.988,250,"POS",3
236.676,250,"POS",3
444.49,250,"POS",3
155.86,250,"POS",3
1864.55,250,"POS",3
1604.78,250,"POS",3
588.805,250,"POS",3
80.8163,250,"POS",3
40.4082,250,"POS",3
15412.8,250,"POS",3
981.341,250,"POS",3
1067.93,250,"POS",3
2516.85,250,"POS",3
23.0904,250,"POS",3
750.437,250,"POS",3
277.085,250,"POS",3
173.178,250,"POS",3
629.213,250,"POS",3
57.7259,250,"POS",3
421.399,250,"POS",3
144.315,250,"POS",3
473.353,250,"POS",3
144.315,250,"POS",3
213.586,250,"POS",3
888.98,250,"POS",3
132.77,250,"POS",3
329.038,250,"POS",3
421.399,250,"POS",3
202.041,250,"POS",3
190.496,250,"POS",3
5928.45,250,"POS",3
525.306,250,"POS",3
421.399,250,"POS",3
155.86,250,"POS",3
871.662,250,"POS",3
51.9533,250,"POS",3
184.723,250,"POS",3
51.9533,250,"POS",3
80.8163,250,"POS",3
3330.79,250,"POS",3
311.72,250,"POS",3
692.711,250,"POS",3
167.405,250,"POS",3
519.533,250,"POS",3
300.175,250,"POS",3
623.44,250,"POS",3
357.901,250,"POS",3
484.898,250,"POS",3
294.402,250,"POS",3
646.531,250,"POS",3
571.487,250,"POS",3
184.723,250,"POS",3
115.452,250,"POS",3
213.586,250,"POS",3
311.72,250,"POS",3
352.128,250,"POS",3
692.711,250,"POS",3
57.7259,250,"POS",3
727.347,250,"POS",3
300.175,250,"POS",3
144.315,250,"POS",3
2118.54,250,"POS",3
329.038,250,"POS",3
438.717,250,"POS",3
484.898,250,"POS",3
144.315,250,"POS",3
294.402,250,"POS",3
842.799,250,"POS",3
369.446,250,"POS",3
7775.68,250,"POS",3
698.484,250,"POS",3
421.399,250,"POS",3
323.265,250,"POS",3
432.945,250,"POS",3
1062.16,250,"POS",3
63.4985,250,"POS",3
1460.47,250,"POS",3
225.131,250,"POS",3
467.58,250,"POS",3
4467.99,250,"POS",3
103.907,250,"POS",3
1437.38,250,"POS",3
1477.78,250,"POS",3
323.265,250,"POS",3
1137.2,250,"POS",3
80.8163,250,"POS",3
2355.22,250,"POS",3
2718.89,250,"POS",3
40.4082,250,"POS",3
600.35,250,"POS",3
900.525,250,"POS",3
490.671,250,"POS",3
144.315,250,"POS",3
450.262,250,"POS",3
311.72,250,"POS",3
594.577,250,"POS",3
1062.16,250,"POS",3
340.583,250,"POS",3
2332.13,250,"POS",3
178.95,250,"POS",3
1523.96,250,"POS",3
305.947,250,"POS",3
51.9533,250,"POS",3
883.207,250,"POS",3
242.449,250,"POS",3
86.5889,250,"POS",3
1212.24,250,"POS",3
490.671,250,"POS",3
230.904,250,"POS",3
207.813,250,"POS",3
126.997,250,"POS",3
282.857,250,"POS",3
1079.48,250,"POS",3
479.125,250,"POS",3
6777.03,250,"POS",3
1039.07,250,"POS",3
265.539,250,"POS",3
202.041,250,"POS",3
340.583,250,"POS",3
1235.34,250,"POS",3
288.63,250,"POS",3
202.041,250,"POS",3
207.813,250,"POS",3
33071.2,250,"POS",3
473.353,250,"POS",3
138.542,250,"POS",3
196.268,250,"POS",3
103.907,250,"POS",3
28.863,250,"POS",3
334.81,250,"POS",3
92.3615,250,"POS",3
369.446,250,"POS",3
346.356,250,"POS",3
40.4082,250,"POS",3
1575.92,250,"POS",3
202.041,250,"POS",3
1529.74,250,"POS",3
51.9533,250,"POS",3
571.487,250,"POS",3
669.621,250,"POS",3
126.997,250,"POS",3
981.341,250,"POS",3
138.542,250,"POS",3
6274.81,250,"POS",3
854.344,250,"POS",3
1021.75,250,"POS",3
202.041,250,"POS",3
8381.81,250,"POS",3
363.673,250,"POS",3
196.268,250,"POS",3
507.988,250,"POS",3
3296.15,250,"POS",3
86.5889,250,"POS",3
450.262,250,"POS",3
178.95,250,"POS",3
46.1808,250,"POS",3
98.1341,250,"POS",3
184.723,250,"POS",3
7440.87,250,"POS",3
34.6356,250,"POS",3
536.851,250,"POS",3
300.175,250,"POS",3
444.49,250,"POS",3
2759.3,250,"POS",3
415.627,250,"POS",3
1685.6,250,"POS",3
461.808,250,"POS",3
167.405,250,"POS",3
2037.73,250,"POS",3
634.985,250,"POS",3
2251.31,250,"POS",3
617.668,250,"POS",3
7868.05,250,"POS",3
409.854,250,"POS",3
14535.4,250,"POS",3
1102.57,250,"POS",3
282.857,250,"POS",3
4242.86,250,"POS",3
427.172,250,"POS",3
15522.5,250,"POS",3
6638.48,250,"POS",3
652.303,250,"POS",3
265.539,250,"POS",3
63.4985,250,"POS",3
23.0904,250,"POS",3
28.863,250,"POS",3
23.0904,250,"POS",3
121.224,250,"POS",3
46.1808,250,"POS",3
23.0904,250,"POS",3
98.1341,250,"POS",3
178.95,250,"POS",3
34.6356,250,"POS",3
161.633,250,"POS",3
51.9533,250,"POS",3
23.0904,250,"POS",3
23.0904,250,"POS",3
178.95,250,"POS",3
138.542,250,"POS",3
230.904,250,"POS",3
219.359,250,"POS",3
75.0437,250,"POS",3
80.8163,250,"POS",3
40.4082,250,"POS",3
98.1341,250,"POS",3
5056.79,250,"POS",3
213.586,250,"POS",3
34.6356,250,"POS",3
57.7259,250,"POS",3
28.863,250,"POS",3
28.863,250,"POS",3
623.44,250,"POS",3
173.178,250,"POS",3
317.493,250,"POS",3
132.77,250,"POS",3
334.81,250,"POS",3
265.539,250,"POS",3
375.219,250,"POS",3
225.131,250,"POS",3
334.81,250,"POS",3
63.4985,250,"POS",3
277.085,250,"POS",3
375.219,250,"POS",3
173.178,250,"POS",3
427.172,250,"POS",3
611.895,250,"POS",3
519.533,250,"POS",3
311.72,250,"POS",3
265.539,250,"POS",3
380.991,250,"POS",3
577.259,250,"POS",3
450.262,250,"POS",3
2511.08,250,"POS",3
2655.39,250,"POS",3
98.1341,250,"POS",3
9016.79,250,"POS",3
750.437,250,"POS",3
34.6356,250,"POS",3
2008.86,250,"POS",3
288.63,250,"POS",3
1021.75,250,"POS",3
357.901,250,"POS",3
525.306,250,"POS",3
80.8163,250,"POS",3
86.5889,250,"POS",3
1027.52,250,"POS",3
248.222,250,"POS",3
583.032,250,"POS",3
329.038,250,"POS",3
23.0904,250,"POS",3
23.0904,250,"POS",3
40.4082,250,"POS",3
23.0904,250,"POS",3
34.6356,250,"POS",3
23.0904,250,"POS",3
34.6356,250,"POS",3
40.4082,250,"POS",3
34.6356,250,"POS",3
46.1808,250,"POS",3
5535.92,250,"POS",3
5576.33,250,"POS",3
