"Object_Area_um2","CellSeedingDensity","ReporterGroup","Replicate"
196.268,63,"NEG",1
300.175,63,"NEG",1
386.764,63,"NEG",1
519.533,63,"NEG",1
28.863,63,"NEG",1
7902.68,63,"NEG",1
3746.41,63,"NEG",1
652.303,63,"NEG",1
69.2711,63,"NEG",1
57.7259,63,"NEG",1
888.98,63,"NEG",1
738.892,63,"NEG",1
161.633,63,"NEG",1
935.16,63,"NEG",1
1004.43,63,"NEG",1
3786.82,63,"NEG",1
150.087,63,"NEG",1
23.0904,63,"NEG",1
265.539,63,"NEG",1
23.0904,63,"NEG",1
577.259,63,"NEG",1
92.3615,63,"NEG",1
126.997,63,"NEG",1
438.717,63,"NEG",1
450.262,63,"NEG",1
202.041,63,"NEG",1
69.2711,63,"NEG",1
51.9533,63,"NEG",1
8468.4,63,"NEG",1
842.799,63,"NEG",1
398.309,63,"NEG",1
28.863,63,"NEG",1
1235.34,63,"NEG",1
109.679,63,"NEG",1
623.44,63,"NEG",1
242.449,63,"NEG",1
57.7259,63,"NEG",1
23.0904,63,"NEG",1
28.863,63,"NEG",1
444.49,63,"NEG",1
51.9533,63,"NEG",1
167.405,63,"NEG",1
311.72,63,"NEG",1
265.539,63,"NEG",1
28.863,63,"NEG",1
34.6356,63,"NEG",1
34.6356,63,"NEG",1
23.0904,63,"NEG",1
40.4082,63,"NEG",1
155.86,63,"NEG",1
46.1808,63,"NEG",1
34.6356,63,"NEG",1
103.907,63,"NEG",1
305.947,63,"NEG",1
69.2711,63,"NEG",1
173.178,63,"NEG",1
219.359,63,"NEG",1
1339.24,63,"NEG",1
28.863,63,"NEG",1
225.131,63,"NEG",1
155.86,63,"NEG",1
138.542,63,"NEG",1
253.994,63,"NEG",1
126.997,63,"NEG",1
98.1341,63,"NEG",1
92.3615,63,"NEG",1
1939.59,63,"NEG",1
4035.04,63,"NEG",1
1466.24,63,"NEG",1
519.533,63,"NEG",1
253.994,63,"NEG",1
109.679,63,"NEG",1
63.4985,63,"NEG",1
57.7259,63,"NEG",1
57.7259,63,"NEG",1
40.4082,63,"NEG",1
28.863,63,"NEG",1
28.863,63,"NEG",1
40.4082,63,"NEG",1
23.0904,63,"NEG",1
28.863,63,"NEG",1
86.5889,63,"NEG",1
23.0904,63,"NEG",1
46.1808,63,"NEG",1
40.4082,63,"NEG",1
23.0904,63,"NEG",1
34.6356,63,"NEG",1
34.6356,63,"NEG",1
40.4082,63,"NEG",1
28.863,63,"NEG",1
28.863,63,"NEG",1
40.4082,63,"NEG",1
28.863,63,"NEG",1
51.9533,63,"NEG",1
28.863,63,"NEG",1
23.0904,63,"NEG",1
23.0904,63,"NEG",1
75.0437,63,"NEG",1
51.9533,63,"NEG",1
380.991,63,"NEG",1
1137.2,63,"NEG",1
8254.81,63,"NEG",1
969.796,63,"NEG",1
51.9533,63,"NEG",1
9732.59,63,"NEG",1
363.673,63,"NEG",1
490.671,63,"NEG",1
571.487,63,"NEG",1
946.705,63,"NEG",1
277.085,63,"NEG",1
138.542,63,"NEG",1
207.813,63,"NEG",1
669.621,63,"NEG",1
202.041,63,"NEG",1
404.082,63,"NEG",1
946.705,63,"NEG",1
10719.7,63,"NEG",1
11066.1,63,"NEG",1
363.673,63,"NEG",1
409.854,63,"NEG",1
34.6356,63,"NEG",1
80.8163,63,"NEG",1
196.268,63,"NEG",1
28.863,63,"NEG",1
46.1808,63,"NEG",1
23.0904,63,"NEG",1
40.4082,63,"NEG",1
92.3615,63,"NEG",1
23.0904,63,"NEG",1
51.9533,63,"NEG",1
51.9533,63,"NEG",1
57.7259,63,"NEG",1
51.9533,63,"NEG",1
75.0437,63,"NEG",1
421.399,63,"NEG",1
23.0904,63,"NEG",1
155.86,63,"NEG",1
23338.6,63,"NEG",1
98.1341,63,"NEG",1
23.0904,63,"NEG",1
115.452,63,"NEG",1
51.9533,63,"NEG",1
34.6356,63,"NEG",1
46.1808,63,"NEG",1
132.77,63,"NEG",1
288.63,63,"NEG",1
