"Object_Area_um2","CellSeedingDensity","ReporterGroup","Replicate"
265.539,1000,"POS",6
184.723,1000,"POS",6
167.405,1000,"POS",6
317.493,1000,"POS",6
923.615,1000,"POS",6
219.359,1000,"POS",6
45897.9,1000,"POS",6
923.615,1000,"POS",6
63.4985,1000,"POS",6
34.6356,1000,"POS",6
259.767,1000,"POS",6
18010.5,1000,"POS",6
25376.3,1000,"POS",6
1951.14,1000,"POS",6
282.857,1000,"POS",6
646.531,1000,"POS",6
271.312,1000,"POS",6
629.213,1000,"POS",6
75.0437,1000,"POS",6
46.1808,1000,"POS",6
121.224,1000,"POS",6
47023.6,1000,"POS",6
282.857,1000,"POS",6
11348.9,1000,"POS",6
409.854,1000,"POS",6
16671.3,1000,"POS",6
53939.1,1000,"POS",6
22420.8,1000,"POS",6
75.0437,1000,"POS",6
138.542,1000,"POS",6
906.297,1000,"POS",6
398.309,1000,"POS",6
14991.4,1000,"POS",6
8970.61,1000,"POS",6
13917.7,1000,"POS",6
23.0904,1000,"POS",6
75.0437,1000,"POS",6
46.1808,1000,"POS",6
34.6356,1000,"POS",6
167.405,1000,"POS",6
5916.91,1000,"POS",6
34.6356,1000,"POS",6
1091.02,1000,"POS",6
18945.7,1000,"POS",6
346.356,1000,"POS",6
109.679,1000,"POS",6
230.904,1000,"POS",6
190.496,1000,"POS",6
2892.07,1000,"POS",6
27217.8,1000,"POS",6
1564.37,1000,"POS",6
1939.59,1000,"POS",6
5916.91,1000,"POS",6
11083.4,1000,"POS",6
577.259,1000,"POS",6
242.449,1000,"POS",6
225.131,1000,"POS",6
12613.1,1000,"POS",6
144.315,1000,"POS",6
248.222,1000,"POS",6
2972.89,1000,"POS",6
86.5889,1000,"POS",6
750.437,1000,"POS",6
710.029,1000,"POS",6
150.087,1000,"POS",6
710.029,1000,"POS",6
1131.43,1000,"POS",6
1350.79,1000,"POS",6
6534.58,1000,"POS",6
15147.3,1000,"POS",6
1004.43,1000,"POS",6
3226.88,1000,"POS",6
103.907,1000,"POS",6
686.939,1000,"POS",6
63.4985,1000,"POS",6
12128.2,1000,"POS",6
18847.5,1000,"POS",6
9438.19,1000,"POS",6
1194.93,1000,"POS",6
167.405,1000,"POS",6
10610,1000,"POS",6
225.131,1000,"POS",6
4433.35,1000,"POS",6
559.942,1000,"POS",6
600.35,1000,"POS",6
450.262,1000,"POS",6
34.6356,1000,"POS",6
13311.6,1000,"POS",6
161.633,1000,"POS",6
375.219,1000,"POS",6
1293.06,1000,"POS",6
75.0437,1000,"POS",6
167.405,1000,"POS",6
46.1808,1000,"POS",6
3965.77,1000,"POS",6
63.4985,1000,"POS",6
28655.2,1000,"POS",6
230.904,1000,"POS",6
6453.76,1000,"POS",6
202.041,1000,"POS",6
121.224,1000,"POS",6
144.315,1000,"POS",6
46.1808,1000,"POS",6
178.95,1000,"POS",6
8266.35,1000,"POS",6
109.679,1000,"POS",6
825.481,1000,"POS",6
46.1808,1000,"POS",6
4727.75,1000,"POS",6
6586.53,1000,"POS",6
1114.11,1000,"POS",6
126.997,1000,"POS",6
4525.71,1000,"POS",6
248.222,1000,"POS",6
150.087,1000,"POS",6
271.312,1000,"POS",6
98.1341,1000,"POS",6
456.035,1000,"POS",6
837.026,1000,"POS",6
357.901,1000,"POS",6
28378.1,1000,"POS",6
184.723,1000,"POS",6
23.0904,1000,"POS",6
357.901,1000,"POS",6
16786.7,1000,"POS",6
323.265,1000,"POS",6
138.542,1000,"POS",6
496.443,1000,"POS",6
311.72,1000,"POS",6
190.496,1000,"POS",6
779.3,1000,"POS",6
1362.33,1000,"POS",6
4924.02,1000,"POS",6
479.125,1000,"POS",6
1154.52,1000,"POS",6
98.1341,1000,"POS",6
86.5889,1000,"POS",6
80.8163,1000,"POS",6
34.6356,1000,"POS",6
5928.45,1000,"POS",6
219.359,1000,"POS",6
2459.13,1000,"POS",6
213.586,1000,"POS",6
3325.01,1000,"POS",6
692.711,1000,"POS",6
75.0437,1000,"POS",6
4317.9,1000,"POS",6
253.994,1000,"POS",6
4900.93,1000,"POS",6
138.542,1000,"POS",6
184.723,1000,"POS",6
300.175,1000,"POS",6
126.997,1000,"POS",6
479.125,1000,"POS",6
32003.3,1000,"POS",6
161.633,1000,"POS",6
26415.4,1000,"POS",6
4421.81,1000,"POS",6
282.857,1000,"POS",6
12197.5,1000,"POS",6
340.583,1000,"POS",6
20406.1,1000,"POS",6
178.95,1000,"POS",6
23713.8,1000,"POS",6
4629.62,1000,"POS",6
658.076,1000,"POS",6
305.947,1000,"POS",6
271.312,1000,"POS",6
167.405,1000,"POS",6
51.9533,1000,"POS",6
444.49,1000,"POS",6
4768.16,1000,"POS",6
40.4082,1000,"POS",6
12988.3,1000,"POS",6
3359.65,1000,"POS",6
10754.3,1000,"POS",6
3815.68,1000,"POS",6
409.854,1000,"POS",6
756.21,1000,"POS",6
1350.79,1000,"POS",6
98.1341,1000,"POS",6
5195.33,1000,"POS",6
2539.94,1000,"POS",6
11995.5,1000,"POS",6
704.256,1000,"POS",6
69.2711,1000,"POS",6
115.452,1000,"POS",6
305.947,1000,"POS",6
225.131,1000,"POS",6
559.942,1000,"POS",6
398.309,1000,"POS",6
427.172,1000,"POS",6
5709.1,1000,"POS",6
756.21,1000,"POS",6
213.586,1000,"POS",6
1015.98,1000,"POS",6
658.076,1000,"POS",6
282.857,1000,"POS",6
640.758,1000,"POS",6
16169,1000,"POS",6
27904.7,1000,"POS",6
2107,1000,"POS",6
1824.14,1000,"POS",6
1148.75,1000,"POS",6
704.256,1000,"POS",6
144.315,1000,"POS",6
23.0904,1000,"POS",6
4825.89,1000,"POS",6
132.77,1000,"POS",6
288.63,1000,"POS",6
126.997,1000,"POS",6
23.0904,1000,"POS",6
329.038,1000,"POS",6
600.35,1000,"POS",6
34.6356,1000,"POS",6
34.6356,1000,"POS",6
236.676,1000,"POS",6
63.4985,1000,"POS",6
57.7259,1000,"POS",6
28.863,1000,"POS",6
294.402,1000,"POS",6
57.7259,1000,"POS",6
92.3615,1000,"POS",6
259.767,1000,"POS",6
13692.6,1000,"POS",6
1783.73,1000,"POS",6
531.079,1000,"POS",6
6944.43,1000,"POS",6
409.854,1000,"POS",6
4023.5,1000,"POS",6
4508.4,1000,"POS",6
692.711,1000,"POS",6
1010.2,1000,"POS",6
115.452,1000,"POS",6
323.265,1000,"POS",6
34.6356,1000,"POS",6
2008.86,1000,"POS",6
40.4082,1000,"POS",6
28.863,1000,"POS",6
103.907,1000,"POS",6
23.0904,1000,"POS",6
9900,1000,"POS",6
369.446,1000,"POS",6
16215.2,1000,"POS",6
779.3,1000,"POS",6
202.041,1000,"POS",6
2014.64,1000,"POS",6
2228.22,1000,"POS",6
161.633,1000,"POS",6
9005.25,1000,"POS",6
86.5889,1000,"POS",6
28.863,1000,"POS",6
98.1341,1000,"POS",6
138.542,1000,"POS",6
109.679,1000,"POS",6
929.388,1000,"POS",6
380.991,1000,"POS",6
236.676,1000,"POS",6
1824.14,1000,"POS",6
450.262,1000,"POS",6
3030.61,1000,"POS",6
8110.49,1000,"POS",6
40.4082,1000,"POS",6
138.542,1000,"POS",6
115.452,1000,"POS",6
663.848,1000,"POS",6
4756.62,1000,"POS",6
69.2711,1000,"POS",6
242.449,1000,"POS",6
300.175,1000,"POS",6
236.676,1000,"POS",6
392.536,1000,"POS",6
346.356,1000,"POS",6
5743.73,1000,"POS",6
1916.5,1000,"POS",6
3498.19,1000,"POS",6
16896.4,1000,"POS",6
15551.4,1000,"POS",6
86.5889,1000,"POS",6
178.95,1000,"POS",6
756.21,1000,"POS",6
3198.02,1000,"POS",6
63.4985,1000,"POS",6
23.0904,1000,"POS",6
6326.76,1000,"POS",6
288.63,1000,"POS",6
6499.94,1000,"POS",6
352.128,1000,"POS",6
323.265,1000,"POS",6
150.087,1000,"POS",6
63.4985,1000,"POS",6
623.44,1000,"POS",6
138.542,1000,"POS",6
311.72,1000,"POS",6
132.77,1000,"POS",6
92.3615,1000,"POS",6
334.81,1000,"POS",6
75.0437,1000,"POS",6
2620.76,1000,"POS",6
404.082,1000,"POS",6
20256,1000,"POS",6
121.224,1000,"POS",6
5420.47,1000,"POS",6
790.845,1000,"POS",6
63.4985,1000,"POS",6
115.452,1000,"POS",6
1229.56,1000,"POS",6
2141.63,1000,"POS",6
2724.66,1000,"POS",6
155.86,1000,"POS",6
305.947,1000,"POS",6
5518.6,1000,"POS",6
3336.56,1000,"POS",6
115.452,1000,"POS",6
4421.81,1000,"POS",6
277.085,1000,"POS",6
57.7259,1000,"POS",6
23.0904,1000,"POS",6
92.3615,1000,"POS",6
398.309,1000,"POS",6
121.224,1000,"POS",6
92.3615,1000,"POS",6
18495.4,1000,"POS",6
4658.48,1000,"POS",6
1229.56,1000,"POS",6
46.1808,1000,"POS",6
144.315,1000,"POS",6
2337.9,1000,"POS",6
10517.7,1000,"POS",6
1477.78,1000,"POS",6
69.2711,1000,"POS",6
2857.43,1000,"POS",6
75.0437,1000,"POS",6
132.77,1000,"POS",6
1685.6,1000,"POS",6
3273.06,1000,"POS",6
571.487,1000,"POS",6
5507.05,1000,"POS",6
3307.7,1000,"POS",6
300.175,1000,"POS",6
3267.29,1000,"POS",6
10044.3,1000,"POS",6
992.886,1000,"POS",6
184.723,1000,"POS",6
415.627,1000,"POS",6
2378.31,1000,"POS",6
888.98,1000,"POS",6
161.633,1000,"POS",6
173.178,1000,"POS",6
138.542,1000,"POS",6
1154.52,1000,"POS",6
86.5889,1000,"POS",6
1749.1,1000,"POS",6
317.493,1000,"POS",6
184.723,1000,"POS",6
1160.29,1000,"POS",6
438.717,1000,"POS",6
461.808,1000,"POS",6
17531.4,1000,"POS",6
357.901,1000,"POS",6
28.863,1000,"POS",6
3931.14,1000,"POS",6
121.224,1000,"POS",6
23.0904,1000,"POS",6
213.586,1000,"POS",6
28.863,1000,"POS",6
6142.04,1000,"POS",6
409.854,1000,"POS",6
51.9533,1000,"POS",6
865.889,1000,"POS",6
34.6356,1000,"POS",6
28.863,1000,"POS",6
75.0437,1000,"POS",6
8589.62,1000,"POS",6
300.175,1000,"POS",6
311.72,1000,"POS",6
415.627,1000,"POS",6
1801.05,1000,"POS",6
3550.15,1000,"POS",6
23.0904,1000,"POS",6
28.863,1000,"POS",6
490.671,1000,"POS",6
294.402,1000,"POS",6
23.0904,1000,"POS",6
519.533,1000,"POS",6
819.708,1000,"POS",6
23.0904,1000,"POS",6
23.0904,1000,"POS",6
300.175,1000,"POS",6
23.0904,1000,"POS",6
46.1808,1000,"POS",6
3255.74,1000,"POS",6
2574.58,1000,"POS",6
432.945,1000,"POS",6
184.723,1000,"POS",6
19932.8,1000,"POS",6
40.4082,1000,"POS",6
150.087,1000,"POS",6
132.77,1000,"POS",6
692.711,1000,"POS",6
554.169,1000,"POS",6
785.073,1000,"POS",6
2597.67,1000,"POS",6
317.493,1000,"POS",6
842.799,1000,"POS",6
392.536,1000,"POS",6
710.029,1000,"POS",6
144.315,1000,"POS",6
207.813,1000,"POS",6
398.309,1000,"POS",6
288.63,1000,"POS",6
23.0904,1000,"POS",6
2355.22,1000,"POS",6
46.1808,1000,"POS",6
57.7259,1000,"POS",6
323.265,1000,"POS",6
259.767,1000,"POS",6
98.1341,1000,"POS",6
444.49,1000,"POS",6
28.863,1000,"POS",6
23.0904,1000,"POS",6
98.1341,1000,"POS",6
34.6356,1000,"POS",6
421.399,1000,"POS",6
86.5889,1000,"POS",6
103.907,1000,"POS",6
115.452,1000,"POS",6
161.633,1000,"POS",6
46.1808,1000,"POS",6
40.4082,1000,"POS",6
51.9533,1000,"POS",6
69.2711,1000,"POS",6
34.6356,1000,"POS",6
57.7259,1000,"POS",6
225.131,1000,"POS",6
66771.6,1000,"POS",6
13721.5,1000,"POS",6
1633.64,1000,"POS",6
738.892,1000,"POS",6
1945.36,1000,"POS",6
5449.33,1000,"POS",6
2043.5,1000,"POS",6
248.222,1000,"POS",6
6384.49,1000,"POS",6
21231.6,1000,"POS",6
842.799,1000,"POS",6
132.77,1000,"POS",6
24712.5,1000,"POS",6
202.041,1000,"POS",6
12642,1000,"POS",6
848.571,1000,"POS",6
3925.36,1000,"POS",6
15562.9,1000,"POS",6
196.268,1000,"POS",6
1772.19,1000,"POS",6
115.452,1000,"POS",6
69138.4,1000,"POS",6
761.982,1000,"POS",6
8491.49,1000,"POS",6
109.679,1000,"POS",6
4346.76,1000,"POS",6
10892.9,1000,"POS",6
756.21,1000,"POS",6
438.717,1000,"POS",6
1321.92,1000,"POS",6
3740.64,1000,"POS",6
80.8163,1000,"POS",6
103.907,1000,"POS",6
888.98,1000,"POS",6
138.542,1000,"POS",6
294.402,1000,"POS",6
444.49,1000,"POS",6
22680.5,1000,"POS",6
305.947,1000,"POS",6
305.947,1000,"POS",6
15430.1,1000,"POS",6
837.026,1000,"POS",6
444.49,1000,"POS",6
1420.06,1000,"POS",6
41689.7,1000,"POS",6
2736.21,1000,"POS",6
346.356,1000,"POS",6
363.673,1000,"POS",6
282.857,1000,"POS",6
686.939,1000,"POS",6
34.6356,1000,"POS",6
40.4082,1000,"POS",6
242.449,1000,"POS",6
1258.43,1000,"POS",6
80.8163,1000,"POS",6
525.306,1000,"POS",6
340.583,1000,"POS",6
57.7259,1000,"POS",6
28730.2,1000,"POS",6
1801.05,1000,"POS",6
18986.1,1000,"POS",6
1697.14,1000,"POS",6
1021.75,1000,"POS",6
63.4985,1000,"POS",6
8762.8,1000,"POS",6
386.764,1000,"POS",6
126.997,1000,"POS",6
3960,1000,"POS",6
277.085,1000,"POS",6
92.3615,1000,"POS",6
103.907,1000,"POS",6
196.268,1000,"POS",6
1523.96,1000,"POS",6
415.627,1000,"POS",6
121.224,1000,"POS",6
779.3,1000,"POS",6
357.901,1000,"POS",6
4514.17,1000,"POS",6
987.114,1000,"POS",6
17179.2,1000,"POS",6
24377.7,1000,"POS",6
421.399,1000,"POS",6
3203.79,1000,"POS",6
900.525,1000,"POS",6
248.222,1000,"POS",6
8029.68,1000,"POS",6
404.082,1000,"POS",6
161.633,1000,"POS",6
28.863,1000,"POS",6
40.4082,1000,"POS",6
28.863,1000,"POS",6
2857.43,1000,"POS",6
1148.75,1000,"POS",6
14067.8,1000,"POS",6
75.0437,1000,"POS",6
1327.7,1000,"POS",6
40.4082,1000,"POS",6
1396.97,1000,"POS",6
196.268,1000,"POS",6
3440.47,1000,"POS",6
3573.24,1000,"POS",6
2511.08,1000,"POS",6
1864.55,1000,"POS",6
375.219,1000,"POS",6
2753.53,1000,"POS",6
38203,1000,"POS",6
380.991,1000,"POS",6
300.175,1000,"POS",6
277.085,1000,"POS",6
213.586,1000,"POS",6
28.863,1000,"POS",6
375.219,1000,"POS",6
35010.8,1000,"POS",6
1789.5,1000,"POS",6
1281.52,1000,"POS",6
346.356,1000,"POS",6
1027.52,1000,"POS",6
438.717,1000,"POS",6
144.315,1000,"POS",6
2366.76,1000,"POS",6
196.268,1000,"POS",6
300.175,1000,"POS",6
248.222,1000,"POS",6
1968.45,1000,"POS",6
1281.52,1000,"POS",6
35212.8,1000,"POS",6
51.9533,1000,"POS",6
69.2711,1000,"POS",6
675.394,1000,"POS",6
34.6356,1000,"POS",6
81924.7,1000,"POS",6
161.633,1000,"POS",6
28.863,1000,"POS",6
1033.29,1000,"POS",6
242.449,1000,"POS",6
2291.72,1000,"POS",6
57.7259,1000,"POS",6
51.9533,1000,"POS",6
46.1808,1000,"POS",6
34.6356,1000,"POS",6
259.767,1000,"POS",6
23.0904,1000,"POS",6
34.6356,1000,"POS",6
23.0904,1000,"POS",6
69.2711,1000,"POS",6
23.0904,1000,"POS",6
28.863,1000,"POS",6
1004.43,1000,"POS",6
219.359,1000,"POS",6
115.452,1000,"POS",6
23.0904,1000,"POS",6
23.0904,1000,"POS",6
150.087,1000,"POS",6
2505.31,1000,"POS",6
196.268,1000,"POS",6
1194.93,1000,"POS",6
144.315,1000,"POS",6
282.857,1000,"POS",6
1264.2,1000,"POS",6
138.542,1000,"POS",6
2078.13,1000,"POS",6
2718.89,1000,"POS",6
5229.97,1000,"POS",6
132.77,1000,"POS",6
4058.13,1000,"POS",6
167.405,1000,"POS",6
167.405,1000,"POS",6
11649.1,1000,"POS",6
444.49,1000,"POS",6
51.9533,1000,"POS",6
998.659,1000,"POS",6
10846.7,1000,"POS",6
1316.15,1000,"POS",6
536.851,1000,"POS",6
1137.2,1000,"POS",6
634.985,1000,"POS",6
461.808,1000,"POS",6
334.81,1000,"POS",6
196.268,1000,"POS",6
311.72,1000,"POS",6
444.49,1000,"POS",6
51.9533,1000,"POS",6
294.402,1000,"POS",6
1160.29,1000,"POS",6
34.6356,1000,"POS",6
13865.8,1000,"POS",6
334.81,1000,"POS",6
4756.62,1000,"POS",6
8422.21,1000,"POS",6
138.542,1000,"POS",6
9472.83,1000,"POS",6
173.178,1000,"POS",6
698.484,1000,"POS",6
9357.38,1000,"POS",6
34.6356,1000,"POS",6
698.484,1000,"POS",6
5639.82,1000,"POS",6
658.076,1000,"POS",6
161.633,1000,"POS",6
219.359,1000,"POS",6
6372.94,1000,"POS",6
40.4082,1000,"POS",6
207.813,1000,"POS",6
69.2711,1000,"POS",6
819.708,1000,"POS",6
415.627,1000,"POS",6
773.528,1000,"POS",6
2083.91,1000,"POS",6
173.178,1000,"POS",6
3186.47,1000,"POS",6
513.761,1000,"POS",6
56069.2,1000,"POS",6
323.265,1000,"POS",6
5212.65,1000,"POS",6
583.032,1000,"POS",6
92.3615,1000,"POS",6
8889.8,1000,"POS",6
69.2711,1000,"POS",6
3786.82,1000,"POS",6
519.533,1000,"POS",6
761.982,1000,"POS",6
115.452,1000,"POS",6
1893.41,1000,"POS",6
2031.95,1000,"POS",6
8907.11,1000,"POS",6
92.3615,1000,"POS",6
46.1808,1000,"POS",6
2557.26,1000,"POS",6
225.131,1000,"POS",6
2314.81,1000,"POS",6
380.991,1000,"POS",6
248.222,1000,"POS",6
415.627,1000,"POS",6
958.251,1000,"POS",6
4698.89,1000,"POS",6
8191.31,1000,"POS",6
16070.9,1000,"POS",6
51.9533,1000,"POS",6
692.711,1000,"POS",6
629.213,1000,"POS",6
692.711,1000,"POS",6
3890.73,1000,"POS",6
8162.45,1000,"POS",6
352.128,1000,"POS",6
67960.8,1000,"POS",6
398.309,1000,"POS",6
432.945,1000,"POS",6
150.087,1000,"POS",6
929.388,1000,"POS",6
507.988,1000,"POS",6
1067.93,1000,"POS",6
583.032,1000,"POS",6
51.9533,1000,"POS",6
23.0904,1000,"POS",6
12728.6,1000,"POS",6
1298.83,1000,"POS",6
1593.24,1000,"POS",6
692.711,1000,"POS",6
202.041,1000,"POS",6
3798.37,1000,"POS",6
207.813,1000,"POS",6
15845.8,1000,"POS",6
34.6356,1000,"POS",6
3636.73,1000,"POS",6
9674.87,1000,"POS",6
242.449,1000,"POS",6
178.95,1000,"POS",6
138.542,1000,"POS",6
727.347,1000,"POS",6
1518.19,1000,"POS",6
7689.1,1000,"POS",6
340.583,1000,"POS",6
173.178,1000,"POS",6
98.1341,1000,"POS",6
69.2711,1000,"POS",6
230.904,1000,"POS",6
271.312,1000,"POS",6
7158.02,1000,"POS",6
63.4985,1000,"POS",6
8941.75,1000,"POS",6
2603.44,1000,"POS",6
23.0904,1000,"POS",6
317.493,1000,"POS",6
92.3615,1000,"POS",6
155.86,1000,"POS",6
253.994,1000,"POS",6
13813.8,1000,"POS",6
5957.32,1000,"POS",6
230.904,1000,"POS",6
196.268,1000,"POS",6
5143.38,1000,"POS",6
640.758,1000,"POS",6
5391.6,1000,"POS",6
126.997,1000,"POS",6
6950.2,1000,"POS",6
877.434,1000,"POS",6
23.0904,1000,"POS",6
